"filename", "language", "Shell Script", "Go Module File", "Makefile", "Go", "Markdown", "YAML", "Protocol Buffers", "Go Checksum File", "XML", "Go Template File", "JSON", "pip requirements", "C", "comment", "blank", "total"
"/home/base/code/container-joint-migration/vendor/github.com/docker/go-units/circle.yml", "YAML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 2, 12
"/home/base/code/container-joint-migration/vendor/github.com/docker/go-units/duration.go", "Go", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 36
"/home/base/code/container-joint-migration/vendor/github.com/docker/go-units/size.go", "Go", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 155
"/home/base/code/container-joint-migration/vendor/github.com/docker/go-units/ulimit.go", "Go", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 124
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/Makefile", "Makefile", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/README.md", "Markdown", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 96
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/capture_metrics.go", "Go", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 87
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/docs.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 11
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/wrap_generated_gteq_1.8.go", "Go", 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 25, 437
"/home/base/code/container-joint-migration/vendor/github.com/felixge/httpsnoop/wrap_generated_lt_1.8.go", "Go", 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 279
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/.golangci.yaml", "YAML", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/README.md", "Markdown", 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 408
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/SECURITY.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/context.go", "Go", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 34
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/context_noslog.go", "Go", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 50
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/context_slog.go", "Go", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 84
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/discard.go", "Go", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 3, 25
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/funcr/funcr.go", "Go", 0, 0, 0, 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 93, 915
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/funcr/slogsink.go", "Go", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 14, 106
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/logr.go", "Go", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 29, 521
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/sloghandler.go", "Go", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 22, 193
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/slogr.go", "Go", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 9, 101
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/logr/slogsink.go", "Go", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 121
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/stdr/README.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/base/code/container-joint-migration/vendor/github.com/go-logr/stdr/stdr.go", "Go", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 171
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/Makefile", "Makefile", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 5, 44
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/clone.go", "Go", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 17, 259
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/custom_gogo.go", "Go", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 40
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/decode.go", "Go", 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 44, 428
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/deprecated.go", "Go", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 10, 64
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/discard.go", "Go", 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 30, 351
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/duration.go", "Go", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 8, 101
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/duration_gogo.go", "Go", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 50
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/encode.go", "Go", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 22, 206
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/encode_gogo.go", "Go", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3, 34
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/equal.go", "Go", 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 22, 301
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/extensions.go", "Go", 0, 0, 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 64, 606
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/extensions_gogo.go", "Go", 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 39, 390
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/lib.go", "Go", 0, 0, 0, 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 376, 81, 974
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/lib_gogo.go", "Go", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 51
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/message_set.go", "Go", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 23, 182
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/pointer_reflect.go", "Go", 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 31, 358
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/pointer_reflect_gogo.go", "Go", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 60
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/pointer_unsafe.go", "Go", 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 32, 309
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/pointer_unsafe_gogo.go", "Go", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 57
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/properties.go", "Go", 0, 0, 0, 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 59, 611
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/properties_gogo.go", "Go", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 37
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/skip_gogo.go", "Go", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 120
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/table_marshal.go", "Go", 0, 0, 0, 2662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 114, 3010
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/table_marshal_gogo.go", "Go", 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 21, 389
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/table_merge.go", "Go", 0, 0, 0, 564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 29, 677
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/table_unmarshal.go", "Go", 0, 0, 0, 1961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 127, 2250
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/table_unmarshal_gogo.go", "Go", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 386
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/text.go", "Go", 0, 0, 0, 745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 61, 931
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/text_gogo.go", "Go", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 58
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/text_parser.go", "Go", 0, 0, 0, 843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 59, 1019
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/timestamp.go", "Go", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 8, 114
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/timestamp_gogo.go", "Go", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 50
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/wrappers.go", "Go", 0, 0, 0, 1769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 93, 1889
"/home/base/code/container-joint-migration/vendor/github.com/gogo/protobuf/proto/wrappers_gogo.go", "Go", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 114
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/jsonpb/decode.go", "Go", 0, 0, 0, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 50, 532
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/jsonpb/encode.go", "Go", 0, 0, 0, 464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 49, 561
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/jsonpb/json.go", "Go", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 70
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/buffer.go", "Go", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 40, 325
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/defaults.go", "Go", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 64
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/deprecated.go", "Go", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 114
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/discard.go", "Go", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 59
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/extensions.go", "Go", 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 43, 357
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/properties.go", "Go", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 27, 307
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/proto.go", "Go", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 20, 168
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/registry.go", "Go", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 41, 318
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/text_decode.go", "Go", 0, 0, 0, 687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 59, 802
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/text_encode.go", "Go", 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 47, 561
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/wire.go", "Go", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 79
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/proto/wrappers.go", "Go", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 35
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/any.go", "Go", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 181
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/any/any.pb.go", "Go", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 63
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/doc.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 11
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/duration.go", "Go", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 77
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/duration/duration.pb.go", "Go", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 64
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/timestamp.go", "Go", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 10, 113
"/home/base/code/container-joint-migration/vendor/github.com/golang/protobuf/ptypes/timestamp/timestamp.pb.go", "Go", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 65
"/home/base/code/container-joint-migration/vendor/github.com/moby/docker-image-spec/specs-go/v1/image.go", "Go", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 55
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/.pullapprove.yml", "YAML", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/.travis.yml", "YAML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/README.md", "Markdown", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 97
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/algorithm.go", "Go", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 29, 194
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/digest.go", "Go", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 26, 158
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/digester.go", "Go", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 41
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/doc.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 2, 63
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/go-digest/verifiers.go", "Go", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 47
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/annotations.go", "Go", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 63
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/config.go", "Go", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 27, 112
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/descriptor.go", "Go", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 17, 81
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/index.go", "Go", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 39
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/layout.go", "Go", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 33
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/manifest.go", "Go", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 42
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/v1/mediatype.go", "Go", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 86
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/version.go", "Go", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 33
"/home/base/code/container-joint-migration/vendor/github.com/opencontainers/image-spec/specs-go/versioned.go", "Go", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 24
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/.travis.yml", "YAML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/Makefile", "Makefile", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/README.md", "Markdown", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 60
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/appveyor.yml", "YAML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 8, 33
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/errors.go", "Go", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 22, 289
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/go113.go", "Go", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 39
"/home/base/code/container-joint-migration/vendor/github.com/pkg/errors/stack.go", "Go", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 178
"/home/base/code/container-joint-migration/vendor/github.com/pmezard/go-difflib/difflib/difflib.go", "Go", 0, 0, 0, 497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 50, 773
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_compare.go", "Go", 0, 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 32, 481
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_format.go", "Go", 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 76, 816
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_format.go.tmpl", "Go Template File", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_forward.go", "Go", 0, 0, 0, 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 149, 1622
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_forward.go.tmpl", "Go Template File", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertion_order.go", "Go", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 82
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/assertions.go", "Go", 0, 0, 0, 1451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338, 317, 2106
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/doc.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 1, 47
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/errors.go", "Go", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/forward_assertions.go", "Go", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 17
"/home/base/code/container-joint-migration/vendor/github.com/stretchr/testify/assert/http_assertions.go", "Go", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 22, 166
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/client.go", "Go", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 51
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/common.go", "Go", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 42
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/config.go", "Go", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 27, 197
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/doc.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 8
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/handler.go", "Go", 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 41, 259
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go", "Go", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 83
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/util.go", "Go", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 92
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/v1.20.0.go", "Go", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 75
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/v1.24.0.go", "Go", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 198
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconvutil/gen.go", "Go", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 11
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconvutil/httpconv.go", "Go", 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 59, 576
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconvutil/netconv.go", "Go", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 206
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/labeler.go", "Go", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 59
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/transport.go", "Go", 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 44, 278
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/version.go", "Go", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 18
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/wrap.go", "Go", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 100
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/otel/.golangci.yml", "YAML", 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 72, 4, 303
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/otel/.markdownlint.yaml", "YAML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 9, 10, 30
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/otel/CHANGELOG.md", "Markdown", 0, 0, 0, 0, 2471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 629, 3100
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/otel/CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 659
"/home/base/code/container-joint-migration/vendor/go.opentelemetry.io/otel/Makefile", "Makefile", 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 64, 302
